source,url,text,publish_date,category
MSNBC,http://www.msnbc.com/msnbc/hillary-clinton-makes-pot-joke, Hillary Clinton has denied trying marijuana for decades  and now we know for sure she was telling the truth  Back in March of 1992  the day after her husband admitted to trying  but never inhaling  the drug  Clinton told reporters she never had No  I don t like smoke  cigarettes or anything  Newsday quoted her as saying at the time Asked if it was a fair question  she replied   It s tough to judge fairness   it is not really on target with what is going on and what the future of this country is dependent on  She again denied ever trying the drug during her Senate campaign in 2000  after a book quoted an old boyfriend suggesting Clinton had smoked at parties And her visit Monday to Colorado which legalized marijuana in 2012  should put any lingering doubts to rest  While campaigning for Sen  Mark Udall in Denver  Clinton visited a coffee shop which serves up latte art  The foam in Clinton s cup looked like a pig  the shop s mascot  while Udall got a leaf You got  like  a plant  she said  cracking herself up   Is that a marijuana plant  As anyone who has read a news story about marijuana would immediately recognize  the heart shaped leaf in Udall s cup looks nothing like the pointed star shape of a marijuana leaf  ,10/14/14 05:46 PM,drugs
MSNBC,http://www.msnbc.com/msnbc/business-latest-high-work, NEARLY 10  OF AMERICANS GO TO WORK HIGH Nearly 10  of Americans go to work high  but only about 20  obtained their marijuana legally  according to a Mashable survey  With cannabis legalization spreading nationwide  what are employers doing  Can they do anything  Most workplaces don t have their workers take drug tests  and smaller employers have even fewer resources  Read more  ROBOT COMPANIES THAT MAY ULTIMATELY RUN THE WORLD  All the tech titans of Silicon Valley and industrial giants are going full throttle into the robotic future to change our daily lives and the productivity of the American manufacturing line  But true robotics companies that could have the biggest impact on the future aren t the ones you are familiar with  Read more  SCOTLAND  WHO S LIKELY TO VOTE YES OR NO The increasingly bitter Scottish independence referendum campaign has been fought on social and gender lines  Read more S P 500  DOW END AT RECORD PEAKS IN FED FUELED RALLY  Read more ,09/18/14 06:28 PM,drugs
MSNBC,http://www.msnbc.com/msnbc/washington-safe-place-get-baked-marij, The Space Needle was not all that lit up the Seattle skyline last night  Hundreds of people gathered below Seattle s iconic landmark to count down to midnight when a new state measure allowing the recreational use of marijuana would go into effect Thursday Initiative 502 legalizing Marijuana handily won on Election Day by ten points  The law grants users over the age 21 the right to possess one ounce or less of marijuana  Voters in Colorado approved a similar measure that goes into effect on Jan  5  In anticipation of the law change  the Seattle Police Department advised its over 1 300 officers to only issue a verbal warning against residents who take a puff in public  saying that officers  shall not take any enforcement action   The police department believes that  under state law  you may responsibly get baked  order some pizzas and enjoy a  Lord of the Rings  marathon in the privacy of your own home  if you want to  spokesman Jonah Spangenthal Lee wrote on the SPD Blotter  Local law enforcement officials have maintained a light hearted and almost cheeky public line on the sudden shift on drug laws  Prior to the law s enactment  police officers from the Seattle area outlined an informational  Marijwhatnow  how to guide on legal usage in the state  full of snarky remedies  What happens if I get pulled over and I m sober  but an officer or his K9 buddy smells the ounce of Super Skunk I ve got in my trunk  they ask  But the legality of the law becomes increasingly hazy in the context of federal laws that deem marijuana an illegal substance  The Justice Department has continued to reinforce that marijuana is classified as illegal under the Controlled Substances Act passed by Congress  but it has not addressed how it will move forward with enforcing clear contradictions between local and federal laws   Members of the public are also advised to remember that it remains against federal law to bring any amount of marijuana onto federal property  including all federal buildings  national parks and forests  military installations  and courthouses  said U S  Attorney Gen  Jenny Durkan of Seattle said in a statement Wednesday   Regardless of any changes in state law  including the change that will go into effect on Dec  6 in Washington state  growing  selling or possessing any amount of marijuana remains illegal under federal law  she said  ,12/06/12 12:13 PM,drugs
MSNBC,http://www.msnbc.com/msnbc/clinton-committed-helping-democrats-2014, Hillary Clinton has mostly stayed away from politics since stepping down as secretary of state two years ago  but she hinted Tuesday that her self imposed exile may soon end  Asked by a public radio station in Southern California Tuesday afternoon if she ll run for president in 2016  Clinton replied that she s focused on the 2014 midterm elections  saying she expects to be involved   I strongly am committed to doing what I can to keep the Senate in Democratic hands  she told KPCC s Larry Mantle   After we ve done everything we can for the 2014 elections  the Democratic Party  the country  we can turn our attention to the upcoming presidential race  she explained  adding that she will  of course  be among those making a decision about running for president in 2016  Democratic candidates across the country are clamoring to have Clinton campaign and fundraise for them  But so far  she s stayed off the stump  except for a close friend   Virginia Gov  Terry McAuliffe   and a family member  former Pennsylvania Democratic congressional candidate Marjorie Margolies  Chelsea Clinton s mother in law  The former first lady and senator is currently on a tour promoting her new memoir   Hard Choices  but is expected to begin campaigning for candidates later this summer  One Clinton ally told msnbc he expects she ll be  crisscrossing the country  on behalf of Democrats after Labor Day  including stops in New Hampshire and Iowa  two key presidential primary states that each have competitive Senate races  Her husband  former president Bill Clinton  has already vigorously campaigned for a number of Democratic Senate candidates  while groups aligned with Clinton like the Ready for Hillary super PAC have waded into 2014 as well with contributions and field operations  In the KPCC interview  Clinton also responded to a jab from Florida Republican Sen  Marco Rubio  who is openly considering a presidential run himself  Rubio  in an interview with NPR s Morning Edition Tuesday  said Clinton is  extremely vulnerable on her record  and essentially called her old news   I just think she s a 20th century candidate  he said   I think she does not offer an agenda for moving America forward in the 21st century  Asked about his comments  Clinton brushed off the criticism of her record   I wrote a whole book called  Hard Choices  that details a lot of the important successes of the first term of President Obama   and maybe I should send a copy of it to my Republican friends  she said with a laugh  She went on to respond to Rubio by saying that elections are about both about the future and the experience candidates have  suggesting she has more   I know that elections are about the future and I look forward in engaging in that kind of debate  she added  Mantle also pressed Clinton on whether the federal government should liberalize marijuana laws  an increasingly important issue among progressives activists after Colorado and Washington legalized the drug in 2012  Echoing her previous comments in the matter  Clinton said the federal government should give the states room to experiment  but that much more research is needed  since the drug is hardly harmless  She pointed to Colorado  which she said has already had problem with children getting their hands on edible marijuana products and with bad drug interactions   I think the feds should be attuned to the way marijuana is still used as a gateway drug and how the drug cartels from Latin America use marijuana to get footholds in states  so there can t be a total absence of law enforcement  she explained  Poll  President Hillary    ,07/22/14 05:51 PM,drugs
MSNBC,http://www.msnbc.com/msnbc/poll-americas-headed-downhill, The State of the Union is pessimistic  According to a new NBC  News Wall Street Journal poll  63  of Americans believe the country is headed in the wrong direction  compared to just 28  who think we re headed in the right one  When respondents were asked for a word or phrase to describe how they feel the country is headed  62  used negative phrases  The most frequently used   Downhill  The survey s results were released midnight on Tuesday  the same day President Obama is set to deliver his fifth State of the Union address  The commander in chief s approval ratings sit at just 43  with 68  saying the country is either in the same or worse off since he took office  Congress fared even worse  with 81  saying they disapproved of the job that Congress is doing with just 13  approving  Although the economy is doing better  the jobless rate is below 7  for the first time in five years  the majority of Americans   71    said they were dissatisfied with the economy with only 28  saying they were satisfied  Obama is expected to tackle economic inequality in his address tonight  with White House officials saying the president will praise measures like expanding access to job training programs and will call again for raising the minimum wage  One silver lining for Obama is that a slight majority of Americans 51 believe he has a clear agenda  And despite the public s pessimism on the direction of the country and the leadership in Washington  there s a slight improvement in how Americans view their own financial situations  with 16  saying they are very satisfied and 45  saying they are somewhat satisfied  The survey showed that New Jersey Gov  Chris Christie   battling allegations that his office abused its power   isn t faring too well either  According to the poll  29  have a negative impression of the Republican  compared to 22  having a positive one  Back in October  before the allegations blew up  33  had a positive view while 17  had a negative one  And compared to the NBC Marist poll two weeks ago  the number of Americans who believe Christie is lying has gone up  Now 44  believe the governor is lying  compared to 33  On a separate issue  the survey showed that Americans  opinions about legalizing marijuana are also shifting  The majority  55    said they would support legalizing the drug  with 24  saying they would actively support legalization in their state  As with same sex marriage  there is a generational divide on the issue  According to the survey  74  of those between the ages of 18 and 34 said they are in favor of legalization with just 38  support  for those over the age of 65  Medical marijuana is currently legal in 20 states and Washington D C   Washington State and Colorado legalized the recreational use of the drug following voter referendums in 2012  President Obama told The New Yorker last week that he doesn t think marijuana  is more dangerous than alcohol  He added  however   it s not something I encourage  and I ve told my daughters I think it s a bad idea  a waste of time  not very healthy  Close video       Morning Joe  1 28 14  8 54 AM ET       Country feels  negative  about state of union       President Obama will deliver his SOTU Tuesday evening to a nation that many believe is divided or troubled  according to new NBC News WSJ poll results  Chuck    facebook twitter embed like save share group discuss Poll  Will the State of the Union help restore faith in the country   ,01/28/14 12:00 AM,drugs
MSNBC,http://www.msnbc.com/msnbc/why-the-obama-pot-smoking-story-was-met, COMMENTARY  CDATA      inlineCode photo_align_left  margin bottom  0   inlineCode td  border  none  border bottom  2px solid  00AEEF  padding  0   inlineCode td img  margin right  10px    by Paul Waldman  It s sometimes said that politics is like high school  and in just  the last couple of weeks we ve learned a little more about what both  Mitt Romney and Barack Obama were like when they roamed the halls of the  Cranbrook School and the Punahou School as teenagers  Romney  The Washington Post told us  was a privileged bully who pushed around nonconforming classmates  Obama  an upcoming biography from David Maraniss reveals  was a major pothead  The teenage version of both men  in other words  was just what many Americans probably imagined Yet almost no one  not even conservatives  got particularly riled up  over the details of the  Choom Gang  Obama s group of friends who  apparently spent much of their high school years amidst a cloud of pot  smoke  Perhaps it s because Obama had already revealed  in Dreams From My Father   that as a teen he had smoked marijuana and even done cocaine  But the  collective yawn over the news certainly marks a change from a generation  ago  When Bill Clinton said in 1992 that he had tried marijuana but  didn t inhale  few people believed him  though I did  I could absolutely  see Bill passed a joint at a party  thinking quickly about his  political future but also eager to look cool  and  triangulating  toward  some uncomfortable spot between the two impulses  But everyone  understood why he tried to have it both ways  He didn t want to lie  but  also feared being painted as a stoner  And for a time  there was a  standard script a politician was expected to follow when asked the pot  question  a script Michael Kinsley explained in a 1990 Los Angeles Times column   I  experimented  with marijuana  it was a youthful indiscretion that I  deeply regret  and I didn t enjoy it  Our last president simply refused  to answer any specific questions about whether he had done drugs  saying he didn t want to set a bad example for children  which could only mean  one assumed  that the answer was yes But something changed in 2008  When Barack Obama  the first post boomer presidential nominee  was asked whether he had inhaled  he forthrightly replied    When I was a kid  I inhaled  Frequently  That was the point  No one  got angry  and no one suggested it might doom his candidacy That s probably because the fact that Obama smoked pot in his youth  means he s like around half of American adults  According to the federal  government s Substance Abuse and Mental Health Services Administration   over 50   of Americans in every age group between 20 and 55 say they  have smoked pot before  Given the natural reluctance of many people to  admit to an interviewer that they ve done something illegal  the true  numbers are almost certainly higher  The most recent Gallup poll on the topic found that for the first time  a majority of Americans now favor  legalization of marijuana  Those facts may form part of the reason the  Choom Gang story didn t have legs Here s another reason  It s one for which I have nothing but  anecdotal evidence  but I m pretty sure it s true  Your average  journalist is in the pot smoking half of the country  As a group   journalists tend to be curious and skeptical of authority  with some exceptions  to be sure   just the kind of people who say yes that first time the joint gets  passed their way  And it s hard to get all up in arms about something  you ve done yourself Don t get me wrong  Marijuana is still a profound cultural marker  separating the hippies from the squares  the cultural division that has shaped  our political life for nearly a half century now  But when voters look  at the presidential race and learn that one party s nominee has never  taken a hit off a joint  or a drink of alcohol  for that matter  and  the other s spent more than a few youthful hours in a van filled with  smoke  they haven t learned anything fundamental that they didn t  already know Paul Waldman is a Contributing Editor with The American Prospect magazine and the author or co author of a number of books about media and politics  including The Press Effect  Politicians  Journalists  and the Stories That Shape the Political World  His writing has appeared in The Washington Post  The Los Angeles Times  The Boston Globe  and many other newspapers and magazines  ,05/29/12 01:53 PM,drugs
MSNBC,http://www.msnbc.com/msnbc/billionaire-conservative-richard-mellon-scaife-dies, A principal heir to the Mellon banking  oil  and aluminum fortune  billionaire conservative and publisher of the Pittsburgh Tribune Review Richard Mellon Scaife died on Friday morning at his home  He was 82  Scaife announced in May that he had been diagnosed with an untreatable form of cancer He was the grand nephew of Andrew Mellon  who served as treasury secretary to the Harding  Coolidge  and Hoover administrations  Scaife gained notoriety in 1990s for being closely connected to efforts to impeach then President Bill Clinton  He gave  1 7 million to American Spectator magazine to fund a project focused on investigating Bill and Hillary Clinton s roles in the real estate scandal known as Whitewater  During that time  Hillary Clinton referred to the accusations as a  vast right wing conspiracy  against her husband  In a 1998 interview with John F  Kennedy  Jr  who was then the editor of George magazine  Scaife called President Clinton  an embarrassment  A decade later  he told Vanity Fair that he had lunched with Clinton and said he had  never met such a charismatic man in  his  whole life  Scaife s feelings toward Hillary Clinton also notably changed in 2008  His newspaper endorsed Clinton in her run for president  and he wrote in a commentary that he had  a very different impression of Hillary Clinton today  And it s a very favorable one indeed  In 1964  the notoriously private Scaife backed Sen  Barry M  Goldwater as the Republican candidate for president  Goldwater lost in a landslide to Lyndon Johnson  In 1972  Scaife turned his attention to the re election campaign of President Richard M  Nixon  Scaife donated  1 million to that campaign  Of that money   45 000 went to a secret fund connected to the Watergate scandal  according to The New York Times Scaife later went on to support Ronald Reagan s presidency  The media mogul  who was worth  1 4 billion in 2013 according to Forbes  was well known for funding numerous foundations and trusts with conservative ties  including the Cato Institute  the Heritage Foundation  and the Hoover Institute in California  Scaife also donated to causes that aligned with his libertarian social views  including Planned Parenthood  Scaife supported the legalization of marijuana and marriage equality  and he opposed the 2003 invasion of Iraq  The son of Alan and Sarah Mellon Scaife  Scaife provided philanthropic support to the Carnegie Institute  the Corporation for Public Broadcasting  the Pittsburgh Symphony Orchestra  and the National Gallery of Art  among other organizations  Scaife purchased the Pittsburgh Tribune Review in 1969  ,07/04/14 03:23 PM,drugs
MSNBC,http://www.msnbc.com/msnbc/lil-jon-re-mixes-turn-down-what-2014-midterm-anthem, It s Tuesday  Nov  4  Lil Jon is on the phone with his  auntie  Whoopi Goldberg  who asks if he s watching  Dancing with the Stars  again  Quite the contrary  He s about to vote in this year s hotly contested midterm elections alongside a star studded group of good civic participants  including Lena Dunham  Darren Criss  Fred Armisen  and Natasha Lyonne  Although a potential new president isn t on the ballot  Dunham  or Lil  Leena as she asks to be referred to  tells Jon she s still turned out to vote solely because of reproductive rights  She then breaks it down to his hit song  Turn Out for What  Wouldn t it be fun if this happened every time you showed up at your neighborhood voting precinct    This new music video is Rock the Vote s latest attempt to get young people to the polls  At the helm is Jon  who re recorded his triple platinum single  Turn Down for What  with DJ Snake as an anthem for the 2014 elections   For nearly 25 years  Rock the Vote has fused pop culture with politics to drive the youth vote  protect voting rights  and advocate for an electoral process and voting system that works for young people  Rock the Vote President Ashley Spillane said in a press release   Turn Out For What is the cultural game changer for 2014 that Madonna wrapped in the American flag was for Rock The Vote in 1990  One thing s for sure  After listening to Jon s beat  you re unlikely to stop rapping it in your head anytime soon  Through this effort  Rock the Vote hopes to remind young voters that they aren t any different from Dunham or Jon  who says he s turning out to vote for the legalization of marijuana  One by one  the cast of celebrities reveals why they re voting in a non presidential election  issues like education  global warming  and racial equality are all name checked   With all of our partners  we re demonstrating the impact you can have when you care like crazy about an issue and vote  Spillane said  Or  as Armisen jokes  you may just want to impress your friends  In order to make registering vote easy and accessible for millennials  Rock the Vote recently introduced an interface that allows people to register to vote on their mobile devices or tablets in less than four minutes  Reality TV star Kendall Jenner recently registered on her phone between her runway appearances at Milan Fashion Week  Millennials could be the largest voting bloc in the nation  if they didn t vote at a fraction of their size  according to Rock the Vote s website  Currently numbering 86 million strong  millennials now outweigh Baby Boomers  About 12 000 young people turn 18 on a daily basis in the U S  In addition to Lil Jon and Madonna  other musicians who ve partnered with Rock the Vote over the years include Miley Cyrus  John Legend  Ozzy Osborne and the Red Hot Chili Peppers  Poll  Which celebrity and issue from  Turn Out for What  do you most identify with   ,10/07/14 02:21 PM,drugs
MSNBC,http://www.msnbc.com/msnbc/key-details-michael-browns-death-still-unknown, The Ferguson Police Department never generated an incident report on the shooting death of Michael Brown  the St  Louis County Prosecutor s Office revealed Thursday  The case was turned over to county police almost immediately after the unarmed 18 year old was shot and killed by Ferguson Police Officer Darren Wilson  the prosecutor s office said  and no additional details or narrative will be forthcoming while a grand jury is empaneled to review the case and decide whether to indict the officer  Close video       The Last Word with Lawrence O Donnell  8 21 14  10 01 PM ET       As Lawrence predicted  no incident report       St  Louis County prosecutors office confirmed that Ferguson PD didn t file a report after the shooting death of Michael Brown  Our panel joins Lawrence    facebook twitter embed like save share group discuss The absence of an incident report on the altercation that led to Brown s death is just one of several key pieces of information that have remained withheld from the public  leading to anonymously sourced speculation as to the details of the case and fueling ongoing unrest in the city of Ferguson  a majority black suburb of St  Louis  Missouri  Here s what else we still don t know  How was Officer Wilson injured Law enforcement officials say Wilson sustained an injury during a struggle with Brown that led the officer to use deadly force against the teen  but they haven t revealed any details or evidence of his alleged injury  NBC News has confirmed that Wilson was treated at an area hospital after the altercation  but it is unclear how serious his injury or injuries were  or if he was admitted to the hospital  A spokesman for the prosecutor s office has said that Wilson s medical records will not be released to the public while the grand jury considers the case  The decision to not release those medical records  along with the lack of an incident report  has fueled speculation about the nature and extent of Wilson s injuries  An anonymous source close to the police department told FoxNews com that Wilson s face was  all swollen on one side  and that  he was beaten very severely  echoing two other allegedly well placed sources   also anonymous   quoted by a right wing blog as saying Wilson suffered an  orbital blowout fracture to the eye socket  Releasing Wilson s medical records could potentially quell the unrest in Ferguson if they corroborated the claims of law enforcement that Wilson feared for his life when he shot and killed Brown  The decision to withhold that information while the grand jury investigates the shooting means the media and public could be left in the dark for weeks or even months  Roses line the street where Mike Brown was shot and killed  Aug  21  2014  Photo by Amanda Sakuma for MSNBC What was Brown doing when he was shot  Dorian Johnson  who was with Brown when he was killed  told msnbc that his friend was facing Wilson with his hands in the air when the officer fired the fatal shot  Several other witnesses have since given similar accounts  including one neighborhood woman  Tiffany Mitchell who told MSNBC she was just feet away from the scene when the altercation began  Ferguson police tell a different story  saying Brown lowered his hands and moved aggressively toward Wilson  prompting the officer to use deadly force  One witness told The New York Times that he saw Brown turn and  stumble toward the officer  after Wilson fired several shots   but not rush at him  Johnson and Mitchell  however  both said Brown was standing with his hands in the air when he died  Law enforcement officials have yet to release a detailed chronology of the shooting  nor has Wilson released a statement of any kind  That could give Ferguson police an advantage during criminal proceedings  MSNBC legal analyst Lisa Bloom has argued   He should have given a statement immediately after the shooting  Bloom said Tuesday on  The Last Word with Lawrence O Donnell Now  a week and a half later  he s had an opportunity to review the autopsy results  probably multiple autopsy results  the statements of all of the witnesses and conform his story to what they have said  The slow release of information about the shooting   some of which  like surveillance video footage of Brown engaging in an alleged convenience store robbery  or the fact that he had traces of marijuana in his system when he died   has been of dubious legal relevance to the teen s death  sowing further mistrust toward law enforcement among angry Ferguson residents  Lawyers for the Brown family have accused the police of a character assassination attempt  ,08/21/14 10:31 PM,drugs
MSNBC,http://www.msnbc.com/msnbc/rand-pauls-long-game, Rand Paul this week announced a class action lawsuit against President Obama to curb the NSA s ability to gather domestic phone records  insisting such surveillance efforts should be  specific to the person  to the place and to the items  But lurking behind the policy argument is a clear political motive as well  the Kentucky senator  who s considering a bid for the GOP presidential nomination in 2016  has argued for years that his libertarianism is just what the party needs to attract a younger  more diverse base  Paul s lawsuit  which is backed by former Virginia Attorney General Ken Cuccinelli and tea party group Freedomworks  is the latest phase in Paul s long running campaign against government spying  But lately his political motives have been more visibily attached to the war on surveillance  Paul s asking Americans to show their support for his lawsuit by giving him their e mail addresses and zip codes   information that some commentators noted is more valuable to a candidate building a voter database than to a judge considering a lawsuit  Paul s critique of the NSA isn t unique to the right  many progressive activists are similarly appalled by evidence of widespread government spying  And opposition to such surveillance programs isn t the only area where Paul has some overlap with the left  Some of his more libertarian positions  like scaling back the war on drugs and restricting drone strikes  also cross party lines  One of Paul s top allies in the Senate when it comes to spying concerns is Ron Wyden  an Oregon Democrat who is also intensely critical of the NSA  Paul has argued such crossover issues will attract voters not traditionally associated with the GOP  He s made an effort to reach out to African Americans by criticizing mandatory sentencing laws  And he insists protesting government intrusion will win back the so called Millennial voters   young people born after 1980 who backed Obama by large margins in 2012  Young voters  don t really care as much about taxes  regulation  balanced budgets might not be their big deal either  but they care about their liberty  they care about their privacy  Paul said at a forum hosted by Young Americans For Liberty in July   I think if we do  the youth will come  Paul s efforts may even resonate with more traditional GOP base voters  Republican strategist Ford O Connell told msnbc that Paul s NSA attack would appeal to that group because it dovetails with conservatives  general anxieties about government overreach under Obama   This is about not just getting to the general election and winning young voters  it s also high on the mind of tea party folks and constitutional conservatives  O Connell said  For now  neither party has a monopoly on the battle over civil liberties  Many Republican leaders  who gleefully attacked Democrats for opposing warrantless wiretapping under President Bush  are still uncomfortable with Paul s positions  And Democrats have yet to reach a consensus either  with some more hawkish officials like Senator Dianne Feinstein aggressively defending the NSA s surveillance practices  Some progressives are making a parallel case to Paul s as well  arguing Democrats shouldn t cede political ground to the GOP on the issue of privacy  Shenna Bellows  a Democrat challenging Republican Sen  Susan Collins in Maine  has made the incumbent s support for the NSA and the PATRIOT Act her top campaign issue   Privacy is a winning issue in 2014 because there s a really interesting coalition of progressives and libertarians across Maine and across the country interested in restoring our constitutional freedoms  Bellows told msnbc in a phone interview   I think privacy is incredibly important to young people who understand technology and understand that our laws have not kept pace with technology  Paul s earned plenty of praise from progressives for his positions on surveillance  drone strikes  and drug laws  But his political ambitions can be a source of tension in those circles  Paul is intensely conservative on budget issues  favoring the rapid elimination of huge swaths of the federal government  and he opposes abortion rights  His libertarianism has also led him to some politically explosive places  like criticizing the 1964 Civil Rights Act that ended segregation  and some fringe associations  like a neo Confederate aide who resigned last year  And that s not even counting his father s far more inflammatory history  The closer the younger Paul gets to a plausible presidential campaign  the harder it gets for some progressives to separate his issues from his ambitions  Van Jones  the progressive activist and former Obama adviser who now hosts CNN s Crossfire  carefully qualified his support for Paul s filibuster against drone strikes last year by labeling him  a civil liberties hero and a civil rights villain  in a column  Liberal columnist Adele Stan took fellow left wing activists to task over their support for Paul the same month  warning that they were legitimizing his more extreme positions by extension  Concerns on the left about boosting Paul s presidential stock might make it marginally harder to find activist allies for his policy causes  but they aren t particularly relevant to his electoral ambitions  In fact  one of the biggest obstacles he could face in 2016 is that his rivals actually buy into his argument  Many of Paul s signature issues are gaining ground within the GOP  The Republican National Committee recently adopted a resolution sponsored by a Paul supporter decrying NSA spying  Texas Gov  Rick Perry  who might run again in 2016  recently suggested Texas move towards decriminalizing marijuana and has defended the right of states to legalize the drug  Chris Christie  who has clashed with Paul on national security issues  slammed the war on drugs as  a failure  in a speech last month  Two other likely presidential candidates  Senators Ted Cruz and Marco Rubio  joined Paul for his anti drone filibuster last year  Paul is surely heartened to see libertarian policies gain ground among Republican leaders  But the more they do  the less unique his appeal might be to Republican voters  There s a long history of political insurgents fading away as the major parties co opt their views  Paul s biggest enemy could be success  Close video       The Daily Rundown  2 14 14  10 57 AM ET       The road to  16 00        Would be 2016 candidates learn some hard lessons about the kind of opposition they may face when and if they run  The Friday Gaggle weighs in    facebook twitter embed like save share group discuss  ,02/14/14 12:27 PM,drugs
